Timestamp,Symbol,Expiration,Strike,Side,Edge,Urgency,Alert_Msg
2025-11-21 10:49:08,SPX,2025-12-19,5150.0,PUT,2.1%,-0.98,[green]★ GOLDEN PUT (SOLD):[/] $5150 [2025-12-19 | 28d] (SPY ~513.5) Edge:+2.1%
2025-11-21 10:49:08,SPX,2025-12-19,7040.0,CALL,5.4%,-0.93,[red]★ GOLDEN CALL (SOLD):[/] $7040 [2025-12-19 | 28d] (SPY ~702.5) Edge:+5.4%
2025-11-21 10:49:08,SPX,2025-12-31,6600.0,CALL,3.1%,0.98,[green]★ GOLDEN CALL (BOT):[/] $6600 [2025-12-31 | 40d] (SPY ~658.5) Edge:+3.1%
2025-11-21 10:49:08,SPX,2025-11-21,6450.0,PUT,19.9%,-0.23,[green]★ GOLDEN PUT (SOLD):[/] $6450 [2025-11-21 | 0d] (SPY ~643.5) Edge:+19.9%
2025-11-21 10:49:08,SPX,2025-11-25,6825.0,PUT,12.1%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6825 [2025-11-25 | 4d] (SPY ~681.0) Edge:+12.1%
2025-11-21 10:49:08,SPX,2025-11-25,6770.0,PUT,8.3%,-0.78,[green]★ GOLDEN PUT (SOLD):[/] $6770 [2025-11-25 | 4d] (SPY ~675.5) Edge:+8.3%
2025-11-21 10:50:13,SPX,2025-12-19,5350.0,PUT,6.2%,0.97,[red]★ GOLDEN PUT (BOT):[/] $5350 [2025-12-19 | 28d] (SPY ~533.6) Edge:+6.2%
2025-11-21 10:50:13,SPX,2025-12-19,5300.0,PUT,5.6%,-0.73,[green]★ GOLDEN PUT (SOLD):[/] $5300 [2025-12-19 | 28d] (SPY ~528.6) Edge:+5.6%
2025-11-21 10:50:13,SPX,2025-12-31,6600.0,PUT,2.9%,-0.86,[green]★ GOLDEN PUT (SOLD):[/] $6600 [2025-12-31 | 40d] (SPY ~658.6) Edge:+2.9%
2025-11-21 10:51:15,SPX,2025-11-25,6775.0,PUT,4.0%,-0.95,[green]★ GOLDEN PUT (SOLD):[/] $6775 [2025-11-25 | 4d] (SPY ~675.9) Edge:+4.0%
2025-11-21 10:52:26,SPX,2025-12-19,6600.0,PUT,3.0%,0.50,[red]★ GOLDEN PUT (BOT):[/] $6600 [2025-12-19 | 28d] (SPY ~658.4) Edge:+3.0%
2025-11-21 10:52:26,SPX,2025-12-19,6565.0,PUT,2.5%,0.50,[red]★ GOLDEN PUT (BOT):[/] $6565 [2025-12-19 | 28d] (SPY ~654.9) Edge:+2.5%
2025-11-21 10:52:26,SPX,2025-12-19,6795.0,CALL,3.1%,0.51,[green]★ GOLDEN CALL (BOT):[/] $6795 [2025-12-19 | 28d] (SPY ~677.9) Edge:+3.1%
2025-11-21 10:52:26,SPX,2025-11-21,6670.0,CALL,9.3%,-0.18,[red]★ GOLDEN CALL (SOLD):[/] $6670 [2025-11-21 | 0d] (SPY ~665.4) Edge:+9.3%
2025-11-21 10:54:24,SPX,2025-12-19,6635.0,PUT,4.5%,0.55,[red]★ GOLDEN PUT (BOT):[/] $6635 [2025-12-19 | 28d] (SPY ~662.1) Edge:+4.5%
2025-11-21 10:55:27,SPX,2025-12-19,4400.0,PUT,9.6%,0.78,[red]★ GOLDEN PUT (BOT):[/] $4400 [2025-12-19 | 28d] (SPY ~438.5) Edge:+9.6%
2025-11-21 10:56:30,SPX,2025-12-31,6500.0,PUT,3.2%,-0.50,[green]★ GOLDEN PUT (SOLD):[/] $6500 [2025-12-31 | 40d] (SPY ~648.5) Edge:+3.2%
2025-11-21 10:56:30,SPX,2025-11-24,6700.0,CALL,5.6%,-0.31,[red]★ GOLDEN CALL (SOLD):[/] $6700 [2025-11-24 | 3d] (SPY ~668.5) Edge:+5.6%
2025-11-21 10:58:36,SPX,2025-12-19,6590.0,PUT,4.0%,-0.97,[green]★ GOLDEN PUT (SOLD):[/] $6590 [2025-12-19 | 28d] (SPY ~657.5) Edge:+4.0%
2025-11-21 10:59:40,SPX,2025-12-19,5900.0,PUT,5.8%,0.77,[red]★ GOLDEN PUT (BOT):[/] $5900 [2025-12-19 | 28d] (SPY ~588.5) Edge:+5.8%
2025-11-21 11:00:44,SPX,2025-12-19,6660.0,CALL,5.1%,-0.73,[red]★ GOLDEN CALL (SOLD):[/] $6660 [2025-12-19 | 28d] (SPY ~664.5) Edge:+5.1%
2025-11-21 11:01:55,SPX,2025-12-19,7000.0,PUT,2.5%,0.68,[red]★ GOLDEN PUT (BOT):[/] $7000 [2025-12-19 | 28d] (SPY ~698.5) Edge:+2.5%
2025-11-21 11:01:55,SPX,2025-12-19,6750.0,PUT,4.3%,-0.79,[green]★ GOLDEN PUT (SOLD):[/] $6750 [2025-12-19 | 28d] (SPY ~673.5) Edge:+4.3%
2025-11-21 11:01:55,SPX,2025-12-19,6605.0,PUT,4.4%,0.83,[red]★ GOLDEN PUT (BOT):[/] $6605 [2025-12-19 | 28d] (SPY ~659.0) Edge:+4.4%
2025-11-21 11:10:18,SPX,2025-12-31,6450.0,PUT,2.6%,0.92,[red]★ GOLDEN PUT (BOT):[/] $6450 [2025-12-31 | 40d] (SPY ~643.5) Edge:+2.6%
2025-11-21 11:18:49,SPX,2025-11-21,6660.0,PUT,9.0%,-0.33,[green]★ GOLDEN PUT (SOLD):[/] $6660 [2025-11-21 | 0d] (SPY ~664.5) Edge:+9.0%
2025-11-21 11:19:54,SPX,2025-12-19,6350.0,PUT,3.1%,-0.50,[green]★ GOLDEN PUT (SOLD):[/] $6350 [2025-12-19 | 28d] (SPY ~633.5) Edge:+3.1%
2025-11-21 11:19:54,SPX,2025-12-19,6660.0,PUT,2.1%,0.74,[red]★ GOLDEN PUT (BOT):[/] $6660 [2025-12-19 | 28d] (SPY ~664.5) Edge:+2.1%
2025-11-21 11:19:54,SPX,2025-12-19,6850.0,CALL,3.5%,-0.53,[red]★ GOLDEN CALL (SOLD):[/] $6850 [2025-12-19 | 28d] (SPY ~683.5) Edge:+3.5%
2025-11-21 11:19:54,SPX,2025-12-19,5650.0,PUT,4.2%,0.99,[red]★ GOLDEN PUT (BOT):[/] $5650 [2025-12-19 | 28d] (SPY ~563.5) Edge:+4.2%
2025-11-21 11:19:54,SPX,2025-11-28,6670.0,PUT,3.0%,-0.77,[green]★ GOLDEN PUT (SOLD):[/] $6670 [2025-11-28 | 7d] (SPY ~665.5) Edge:+3.0%
2025-11-21 11:20:56,SPX,2025-12-19,6665.0,CALL,2.1%,0.55,[green]★ GOLDEN CALL (BOT):[/] $6665 [2025-12-19 | 28d] (SPY ~665.0) Edge:+2.1%
2025-11-21 11:23:03,SPX,2025-12-19,6545.0,PUT,3.9%,0.84,[red]★ GOLDEN PUT (BOT):[/] $6545 [2025-12-19 | 28d] (SPY ~653.0) Edge:+3.9%
2025-11-21 11:24:07,SPX,2025-12-19,6450.0,PUT,2.4%,0.59,[red]★ GOLDEN PUT (BOT):[/] $6450 [2025-12-19 | 28d] (SPY ~643.5) Edge:+2.4%
2025-11-21 11:31:31,SPX,2025-11-21,6680.0,CALL,8.3%,-0.22,[red]★ GOLDEN CALL (SOLD):[/] $6680 [2025-11-21 | 0d] (SPY ~666.7) Edge:+8.3%
2025-11-21 11:33:38,SPX,2025-11-21,6655.0,PUT,2.2%,-0.23,[green]★ GOLDEN PUT (SOLD):[/] $6655 [2025-11-21 | 0d] (SPY ~664.1) Edge:+2.2%
2025-11-21 11:34:41,SPX,2025-12-19,6665.0,PUT,5.3%,0.51,[red]★ GOLDEN PUT (BOT):[/] $6665 [2025-12-19 | 28d] (SPY ~664.9) Edge:+5.3%
2025-11-21 11:34:41,SPX,2025-11-21,6515.0,PUT,7.5%,-0.15,[green]★ GOLDEN PUT (SOLD):[/] $6515 [2025-11-21 | 0d] (SPY ~649.9) Edge:+7.5%
2025-11-21 11:35:45,SPX,2025-12-19,6675.0,PUT,2.0%,-0.55,[green]★ GOLDEN PUT (SOLD):[/] $6675 [2025-12-19 | 28d] (SPY ~666.0) Edge:+2.0%
2025-11-21 11:36:47,SPX,2025-12-19,5000.0,PUT,3.2%,-0.79,[green]★ GOLDEN PUT (SOLD):[/] $5000 [2025-12-19 | 28d] (SPY ~498.5) Edge:+3.2%
2025-11-21 11:39:09,SPX,2025-12-19,6575.0,PUT,2.7%,-0.72,[green]★ GOLDEN PUT (SOLD):[/] $6575 [2025-12-19 | 28d] (SPY ~656.1) Edge:+2.7%
2025-11-21 11:39:09,SPX,2025-12-19,6425.0,PUT,6.4%,0.99,[red]★ GOLDEN PUT (BOT):[/] $6425 [2025-12-19 | 28d] (SPY ~641.1) Edge:+6.4%
2025-11-21 11:39:09,SPX,2025-12-19,6580.0,CALL,8.6%,-0.17,[red]★ GOLDEN CALL (SOLD):[/] $6580 [2025-12-19 | 28d] (SPY ~656.6) Edge:+8.6%
2025-11-21 11:39:09,SPX,2025-12-19,5950.0,CALL,4.8%,-0.99,[red]★ GOLDEN CALL (SOLD):[/] $5950 [2025-12-19 | 28d] (SPY ~593.6) Edge:+4.8%
2025-11-21 11:39:09,SPX,2025-12-19,6625.0,PUT,5.5%,0.59,[red]★ GOLDEN PUT (BOT):[/] $6625 [2025-12-19 | 28d] (SPY ~661.1) Edge:+5.5%
2025-11-21 11:39:09,SPX,2025-12-19,6590.0,CALL,20.7%,0.99,[green]★ GOLDEN CALL (BOT):[/] $6590 [2025-12-19 | 28d] (SPY ~657.6) Edge:+20.7%
2025-11-21 11:39:09,SPX,2025-12-19,5800.0,PUT,5.6%,0.87,[red]★ GOLDEN PUT (BOT):[/] $5800 [2025-12-19 | 28d] (SPY ~578.6) Edge:+5.6%
2025-11-21 11:39:09,SPX,2025-12-19,6840.0,CALL,9.3%,0.99,[green]★ GOLDEN CALL (BOT):[/] $6840 [2025-12-19 | 28d] (SPY ~682.6) Edge:+9.3%
2025-11-21 11:39:09,SPX,2025-12-19,6660.0,CALL,5.2%,-0.70,[red]★ GOLDEN CALL (SOLD):[/] $6660 [2025-12-19 | 28d] (SPY ~664.6) Edge:+5.2%
2025-11-21 11:39:09,SPX,2025-12-19,6545.0,PUT,4.5%,0.85,[red]★ GOLDEN PUT (BOT):[/] $6545 [2025-12-19 | 28d] (SPY ~653.1) Edge:+4.5%
2025-11-21 11:39:09,SPX,2025-12-19,6850.0,CALL,4.8%,-0.53,[red]★ GOLDEN CALL (SOLD):[/] $6850 [2025-12-19 | 28d] (SPY ~683.6) Edge:+4.8%
2025-11-21 11:39:09,SPX,2025-12-19,6610.0,CALL,3.6%,0.97,[green]★ GOLDEN CALL (BOT):[/] $6610 [2025-12-19 | 28d] (SPY ~659.6) Edge:+3.6%
2025-11-21 11:39:09,SPX,2025-12-19,6900.0,CALL,7.7%,-0.83,[red]★ GOLDEN CALL (SOLD):[/] $6900 [2025-12-19 | 28d] (SPY ~688.6) Edge:+7.7%
2025-11-21 11:39:09,SPX,2025-12-19,7050.0,CALL,5.9%,-0.74,[red]★ GOLDEN CALL (SOLD):[/] $7050 [2025-12-19 | 28d] (SPY ~703.6) Edge:+5.9%
2025-11-21 11:39:09,SPX,2025-12-19,6450.0,PUT,2.0%,0.57,[red]★ GOLDEN PUT (BOT):[/] $6450 [2025-12-19 | 28d] (SPY ~643.6) Edge:+2.0%
2025-11-21 11:39:09,SPX,2025-12-19,6705.0,CALL,5.1%,-0.83,[red]★ GOLDEN CALL (SOLD):[/] $6705 [2025-12-19 | 28d] (SPY ~669.1) Edge:+5.1%
2025-11-21 11:39:09,SPX,2025-12-19,5950.0,PUT,5.3%,0.67,[red]★ GOLDEN PUT (BOT):[/] $5950 [2025-12-19 | 28d] (SPY ~593.6) Edge:+5.3%
2025-11-21 11:39:09,SPX,2025-12-19,5300.0,PUT,6.6%,-0.75,[green]★ GOLDEN PUT (SOLD):[/] $5300 [2025-12-19 | 28d] (SPY ~528.6) Edge:+6.6%
2025-11-21 11:39:09,SPX,2025-12-19,5100.0,PUT,5.5%,-0.63,[green]★ GOLDEN PUT (SOLD):[/] $5100 [2025-12-19 | 28d] (SPY ~508.6) Edge:+5.5%
2025-11-21 11:39:09,SPX,2025-12-30,6000.0,CALL,10.8%,-1.00,[red]★ GOLDEN CALL (SOLD):[/] $6000 [2025-12-30 | 39d] (SPY ~598.6) Edge:+10.8%
2025-11-21 11:39:09,SPX,2025-12-31,6600.0,CALL,2.4%,0.98,[green]★ GOLDEN CALL (BOT):[/] $6600 [2025-12-31 | 40d] (SPY ~658.6) Edge:+2.4%
2025-11-21 11:39:09,SPX,2025-11-24,6600.0,PUT,4.5%,0.34,[red]★ GOLDEN PUT (BOT):[/] $6600 [2025-11-24 | 3d] (SPY ~658.6) Edge:+4.5%
2025-11-21 11:39:09,SPX,2025-12-05,6580.0,PUT,1.5%,0.72,[red]★ GOLDEN PUT (BOT):[/] $6580 [2025-12-05 | 14d] (SPY ~656.6) Edge:+1.5%
2025-11-21 11:39:09,SPX,2025-11-21,6440.0,CALL,4.8%,-0.25,[red]★ GOLDEN CALL (SOLD):[/] $6440 [2025-11-21 | 0d] (SPY ~642.6) Edge:+4.8%
2025-11-21 11:39:09,SPX,2025-12-08,6725.0,PUT,-13.0%,-0.99,[green]★ GOLDEN PUT (SOLD):[/] $6725 [2025-12-08 | 17d] (SPY ~671.1) Edge:-13.0%
2025-11-21 11:39:09,SPX,2025-11-25,6520.0,PUT,5.2%,0.90,[red]★ GOLDEN PUT (BOT):[/] $6520 [2025-11-25 | 4d] (SPY ~650.6) Edge:+5.2%
2025-11-21 11:39:09,SPX,2025-11-21,6680.0,CALL,3.8%,-0.22,[red]★ GOLDEN CALL (SOLD):[/] $6680 [2025-11-21 | 0d] (SPY ~666.6) Edge:+3.8%
2025-11-21 11:39:09,SPX,2025-11-25,6500.0,PUT,4.7%,0.65,[red]★ GOLDEN PUT (BOT):[/] $6500 [2025-11-25 | 4d] (SPY ~648.6) Edge:+4.7%
2025-11-21 11:39:09,SPX,2025-11-21,6655.0,PUT,3.6%,-0.21,[green]★ GOLDEN PUT (SOLD):[/] $6655 [2025-11-21 | 0d] (SPY ~664.1) Edge:+3.6%
2025-11-21 11:39:09,SPX,2025-12-08,6675.0,PUT,0.3%,-0.99,[green]★ GOLDEN PUT (SOLD):[/] $6675 [2025-12-08 | 17d] (SPY ~666.1) Edge:+0.3%
2025-11-21 11:40:12,SPX,2025-12-19,6600.0,PUT,3.2%,0.51,[red]★ GOLDEN PUT (BOT):[/] $6600 [2025-12-19 | 28d] (SPY ~658.6) Edge:+3.2%
2025-11-21 11:40:12,SPX,2025-12-19,6700.0,CALL,2.6%,0.55,[green]★ GOLDEN CALL (BOT):[/] $6700 [2025-12-19 | 28d] (SPY ~668.6) Edge:+2.6%
2025-11-21 11:40:12,SPX,2025-12-19,6775.0,CALL,2.0%,0.80,[green]★ GOLDEN CALL (BOT):[/] $6775 [2025-12-19 | 28d] (SPY ~676.1) Edge:+2.0%
2025-11-21 11:40:12,SPX,2025-11-21,6660.0,PUT,4.5%,-0.22,[green]★ GOLDEN PUT (SOLD):[/] $6660 [2025-11-21 | 0d] (SPY ~664.6) Edge:+4.5%
2025-11-21 11:41:16,SPX,2025-11-24,6700.0,CALL,2.2%,-0.29,[red]★ GOLDEN CALL (SOLD):[/] $6700 [2025-11-24 | 3d] (SPY ~668.6) Edge:+2.2%
2025-11-21 11:42:19,SPX,2025-12-19,6675.0,PUT,2.0%,-0.54,[green]★ GOLDEN PUT (SOLD):[/] $6675 [2025-12-19 | 28d] (SPY ~666.0) Edge:+2.0%
2025-11-21 11:43:22,SPX,2025-12-19,6750.0,PUT,3.2%,-0.79,[green]★ GOLDEN PUT (SOLD):[/] $6750 [2025-12-19 | 28d] (SPY ~673.5) Edge:+3.2%
2025-11-21 11:43:22,SPX,2025-12-19,6590.0,PUT,2.1%,-0.97,[green]★ GOLDEN PUT (SOLD):[/] $6590 [2025-12-19 | 28d] (SPY ~657.5) Edge:+2.1%
2025-11-21 11:43:22,SPX,2025-12-19,7125.0,CALL,6.6%,-0.62,[red]★ GOLDEN CALL (SOLD):[/] $7125 [2025-12-19 | 28d] (SPY ~711.0) Edge:+6.6%
2025-11-21 11:43:22,SPX,2025-11-21,6450.0,PUT,13.5%,-0.23,[green]★ GOLDEN PUT (SOLD):[/] $6450 [2025-11-21 | 0d] (SPY ~643.5) Edge:+13.5%
2025-11-21 11:44:26,SPX,2025-12-19,5900.0,PUT,2.1%,0.77,[red]★ GOLDEN PUT (BOT):[/] $5900 [2025-12-19 | 28d] (SPY ~588.6) Edge:+2.1%
2025-11-21 11:44:26,SPX,2025-12-19,5650.0,PUT,12.2%,0.99,[red]★ GOLDEN PUT (BOT):[/] $5650 [2025-12-19 | 28d] (SPY ~563.6) Edge:+12.2%
2025-11-21 11:44:26,SPX,2025-12-19,5000.0,PUT,2.4%,-0.80,[green]★ GOLDEN PUT (SOLD):[/] $5000 [2025-12-19 | 28d] (SPY ~498.6) Edge:+2.4%
2025-11-21 11:44:26,SPX,2025-11-25,6775.0,PUT,3.3%,-0.95,[green]★ GOLDEN PUT (SOLD):[/] $6775 [2025-11-25 | 4d] (SPY ~676.1) Edge:+3.3%
2025-11-21 11:44:26,SPX,2025-11-28,6670.0,PUT,7.9%,-0.74,[green]★ GOLDEN PUT (SOLD):[/] $6670 [2025-11-28 | 7d] (SPY ~665.6) Edge:+7.9%
2025-11-21 11:45:30,SPX,2025-12-31,6600.0,PUT,2.7%,-0.55,[green]★ GOLDEN PUT (SOLD):[/] $6600 [2025-12-31 | 40d] (SPY ~658.5) Edge:+2.7%
2025-11-21 11:46:34,SPX,2025-12-19,6605.0,PUT,3.4%,0.83,[red]★ GOLDEN PUT (BOT):[/] $6605 [2025-12-19 | 28d] (SPY ~659.1) Edge:+3.4%
2025-11-21 11:46:34,SPX,2025-12-19,6660.0,PUT,3.1%,0.58,[red]★ GOLDEN PUT (BOT):[/] $6660 [2025-12-19 | 28d] (SPY ~664.6) Edge:+3.1%
2025-11-21 11:48:43,SPX,2025-12-19,7000.0,PUT,3.4%,0.68,[red]★ GOLDEN PUT (BOT):[/] $7000 [2025-12-19 | 28d] (SPY ~698.6) Edge:+3.4%
2025-11-21 11:48:43,SPX,2025-11-21,6515.0,PUT,39.1%,-0.16,[green]★ GOLDEN PUT (SOLD):[/] $6515 [2025-11-21 | 0d] (SPY ~650.1) Edge:+39.1%
2025-11-21 11:50:59,SPX,2025-12-19,6655.0,PUT,3.7%,0.62,[red]★ GOLDEN PUT (BOT):[/] $6655 [2025-12-19 | 28d] (SPY ~664.1) Edge:+3.7%
2025-11-21 11:56:10,SPX,2025-12-19,6650.0,PUT,2.2%,0.66,[red]★ GOLDEN PUT (BOT):[/] $6650 [2025-12-19 | 28d] (SPY ~663.4) Edge:+2.2%
2025-11-21 11:56:10,SPX,2025-12-19,6620.0,PUT,4.0%,-0.62,[green]★ GOLDEN PUT (SOLD):[/] $6620 [2025-12-19 | 28d] (SPY ~660.4) Edge:+4.0%
2025-11-21 12:01:30,SPX,2025-11-21,6670.0,CALL,3.6%,-0.15,[red]★ GOLDEN CALL (SOLD):[/] $6670 [2025-11-21 | 0d] (SPY ~665.5) Edge:+3.6%
2025-11-21 12:03:38,SPX,2025-12-19,6330.0,PUT,4.1%,0.93,[red]★ GOLDEN PUT (BOT):[/] $6330 [2025-12-19 | 28d] (SPY ~631.5) Edge:+4.1%
2025-11-21 12:06:51,SPX,2025-12-19,6650.0,CALL,2.5%,-0.53,[red]★ GOLDEN CALL (SOLD):[/] $6650 [2025-12-19 | 28d] (SPY ~663.5) Edge:+2.5%
2025-11-21 12:13:41,SPX,2025-12-19,6625.0,CALL,2.3%,-0.71,[red]★ GOLDEN CALL (SOLD):[/] $6625 [2025-12-19 | 28d] (SPY ~661.0) Edge:+2.3%
2025-11-21 12:16:41,SPX,2025-12-19,6750.0,CALL,2.3%,0.92,[green]★ GOLDEN CALL (BOT):[/] $6750 [2025-12-19 | 28d] (SPY ~673.5) Edge:+2.3%
2025-11-21 12:24:01,SPX,2025-12-19,6850.0,PUT,2.6%,-0.73,[green]★ GOLDEN PUT (SOLD):[/] $6850 [2025-12-19 | 28d] (SPY ~683.5) Edge:+2.6%
2025-11-21 12:30:23,SPX,2025-12-19,6635.0,PUT,2.9%,0.52,[red]★ GOLDEN PUT (BOT):[/] $6635 [2025-12-19 | 28d] (SPY ~662.0) Edge:+2.9%
2025-11-21 12:30:23,SPX,2025-11-25,6825.0,PUT,2.8%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6825 [2025-11-25 | 4d] (SPY ~681.0) Edge:+2.8%
2025-11-21 12:34:40,SPX,2025-12-19,7500.0,PUT,3.0%,0.37,[red]★ GOLDEN PUT (BOT):[/] $7500 [2025-12-19 | 28d] (SPY ~748.6) Edge:+3.0%
2025-11-21 12:34:40,SPX,2025-12-31,5900.0,PUT,5.4%,-0.83,[green]★ GOLDEN PUT (SOLD):[/] $5900 [2025-12-31 | 40d] (SPY ~588.6) Edge:+5.4%
2025-11-21 12:42:16,SPX,2025-11-21,6665.0,CALL,6.4%,-0.15,[red]★ GOLDEN CALL (SOLD):[/] $6665 [2025-11-21 | 0d] (SPY ~665.0) Edge:+6.4%
2025-11-21 12:53:50,SPX,2025-11-28,6575.0,CALL,0.7%,0.69,[green]★ GOLDEN CALL (BOT):[/] $6575 [2025-11-28 | 7d] (SPY ~656.0) Edge:+0.7%
2025-11-21 13:12:05,SPX,2025-12-19,6540.0,PUT,5.8%,0.60,[red]★ GOLDEN PUT (BOT):[/] $6540 [2025-12-19 | 28d] (SPY ~652.8) Edge:+5.8%
2025-11-22 06:38:37,SPX,2025-12-19,6575.0,PUT,6.5%,-0.60,[green]★ GOLDEN PUT (SOLD):[/] $6575 [2025-12-19 | 27d] (SPY ~656.6) Edge:+6.5%
2025-11-22 06:38:37,SPX,2025-12-19,6425.0,PUT,15.7%,0.99,[red]★ GOLDEN PUT (BOT):[/] $6425 [2025-12-19 | 27d] (SPY ~641.6) Edge:+15.7%
2025-11-22 06:38:37,SPX,2025-12-19,7500.0,PUT,3.1%,0.37,[red]★ GOLDEN PUT (BOT):[/] $7500 [2025-12-19 | 27d] (SPY ~749.1) Edge:+3.1%
2025-11-22 06:38:37,SPX,2025-12-19,6590.0,PUT,14.0%,-0.95,[green]★ GOLDEN PUT (SOLD):[/] $6590 [2025-12-19 | 27d] (SPY ~658.1) Edge:+14.0%
2025-11-22 06:38:37,SPX,2025-12-19,6590.0,CALL,5.7%,0.99,[green]★ GOLDEN CALL (BOT):[/] $6590 [2025-12-19 | 27d] (SPY ~658.1) Edge:+5.7%
2025-11-22 06:38:37,SPX,2025-12-19,6605.0,PUT,6.1%,0.83,[red]★ GOLDEN PUT (BOT):[/] $6605 [2025-12-19 | 27d] (SPY ~659.6) Edge:+6.1%
2025-11-22 06:38:37,SPX,2025-12-19,5800.0,PUT,6.2%,0.77,[red]★ GOLDEN PUT (BOT):[/] $5800 [2025-12-19 | 27d] (SPY ~579.1) Edge:+6.2%
2025-11-22 06:38:37,SPX,2025-12-19,6545.0,PUT,5.5%,0.84,[red]★ GOLDEN PUT (BOT):[/] $6545 [2025-12-19 | 27d] (SPY ~653.6) Edge:+5.5%
2025-11-22 06:38:37,SPX,2025-12-19,6850.0,PUT,10.8%,-0.73,[green]★ GOLDEN PUT (SOLD):[/] $6850 [2025-12-19 | 27d] (SPY ~684.1) Edge:+10.8%
2025-11-22 06:38:37,SPX,2025-12-19,6655.0,PUT,12.6%,0.55,[red]★ GOLDEN PUT (BOT):[/] $6655 [2025-12-19 | 27d] (SPY ~664.6) Edge:+12.6%
2025-11-22 06:38:37,SPX,2025-12-19,6675.0,PUT,18.4%,-0.52,[green]★ GOLDEN PUT (SOLD):[/] $6675 [2025-12-19 | 27d] (SPY ~666.6) Edge:+18.4%
2025-11-22 06:38:37,SPX,2025-12-19,6540.0,PUT,5.5%,0.63,[red]★ GOLDEN PUT (BOT):[/] $6540 [2025-12-19 | 27d] (SPY ~653.1) Edge:+5.5%
2025-11-22 06:38:37,SPX,2025-12-19,6330.0,PUT,15.7%,0.93,[red]★ GOLDEN PUT (BOT):[/] $6330 [2025-12-19 | 27d] (SPY ~632.1) Edge:+15.7%
2025-11-22 06:38:37,SPX,2025-12-19,7050.0,CALL,3.0%,-0.74,[red]★ GOLDEN CALL (SOLD):[/] $7050 [2025-12-19 | 27d] (SPY ~704.1) Edge:+3.0%
2025-11-22 06:38:37,SPX,2025-12-19,5650.0,PUT,18.7%,0.99,[red]★ GOLDEN PUT (BOT):[/] $5650 [2025-12-19 | 27d] (SPY ~564.1) Edge:+18.7%
2025-11-22 06:38:37,SPX,2025-12-30,6000.0,CALL,4.4%,-1.00,[red]★ GOLDEN CALL (SOLD):[/] $6000 [2025-12-30 | 38d] (SPY ~599.1) Edge:+4.4%
2025-11-22 06:38:37,SPX,2025-12-31,6600.0,PUT,5.2%,-0.55,[green]★ GOLDEN PUT (SOLD):[/] $6600 [2025-12-31 | 39d] (SPY ~659.1) Edge:+5.2%
2025-11-22 06:38:37,SPX,2025-11-24,6600.0,PUT,12.3%,0.16,[red]★ GOLDEN PUT (BOT):[/] $6600 [2025-11-24 | 2d] (SPY ~659.1) Edge:+12.3%
2025-11-22 06:38:37,SPX,2025-12-31,5900.0,PUT,7.5%,-0.83,[green]★ GOLDEN PUT (SOLD):[/] $5900 [2025-12-31 | 39d] (SPY ~589.1) Edge:+7.5%
2025-11-22 06:38:37,SPX,2025-11-25,6825.0,PUT,10.3%,-1.00,[green]★ GOLDEN PUT (SOLD):[/] $6825 [2025-11-25 | 3d] (SPY ~681.6) Edge:+10.3%
2025-11-22 06:38:37,SPX,2025-12-05,6580.0,PUT,4.8%,0.69,[red]★ GOLDEN PUT (BOT):[/] $6580 [2025-12-05 | 13d] (SPY ~657.1) Edge:+4.8%
2025-11-22 06:38:37,SPX,2025-11-25,6775.0,PUT,11.2%,-0.94,[green]★ GOLDEN PUT (SOLD):[/] $6775 [2025-11-25 | 3d] (SPY ~676.6) Edge:+11.2%
2025-11-22 06:38:37,SPX,2025-11-25,6500.0,PUT,6.2%,0.23,[red]★ GOLDEN PUT (BOT):[/] $6500 [2025-11-25 | 3d] (SPY ~649.1) Edge:+6.2%
2025-11-22 06:38:37,SPX,2025-11-28,6670.0,PUT,15.7%,-0.73,[green]★ GOLDEN PUT (SOLD):[/] $6670 [2025-11-28 | 6d] (SPY ~666.1) Edge:+15.7%
2025-11-22 06:38:37,SPX,2025-11-28,6575.0,CALL,-7.2%,0.69,[green]★ GOLDEN CALL (BOT):[/] $6575 [2025-11-28 | 6d] (SPY ~656.6) Edge:-7.2%
2025-11-22 06:38:37,SPX,2025-12-08,6725.0,PUT,10.0%,-0.99,[green]★ GOLDEN PUT (SOLD):[/] $6725 [2025-12-08 | 16d] (SPY ~671.6) Edge:+10.0%
2025-11-22 06:38:37,SPX,2025-11-24,6545.0,PUT,14.3%,-0.27,[green]★ GOLDEN PUT (SOLD):[/] $6545 [2025-11-24 | 2d] (SPY ~653.6) Edge:+14.3%
2025-11-22 06:38:37,SPX,2025-12-08,6675.0,PUT,20.1%,-0.99,[green]★ GOLDEN PUT (SOLD):[/] $6675 [2025-12-08 | 16d] (SPY ~666.6) Edge:+20.1%
2025-11-22 06:38:37,SPX,2025-11-25,6770.0,PUT,9.4%,-0.73,[green]★ GOLDEN PUT (SOLD):[/] $6770 [2025-11-25 | 3d] (SPY ~676.1) Edge:+9.4%
2025-11-22 06:38:37,SPX,2025-11-26,6700.0,CALL,-7.3%,0.52,[green]★ GOLDEN CALL (BOT):[/] $6700 [2025-11-26 | 4d] (SPY ~669.1) Edge:-7.3%
